ImageNumber,ObjectNumber,Location_CenterMassIntensity_X_channels_split_Filtered,Location_CenterMassIntensity_Y_channels_split_Filtered,Location_Center_X,Location_Center_Y,Number_Object_Number,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_0_0,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_1_1,RadialDistribution_ZernikePhase_channels_split_Filtered_0_0,RadialDistribution_ZernikePhase_channels_split_Filtered_1_1
1,1,99.071428571428569,8.6326530612244898,100.92885375494072,9.2490118577075098,1,1.1821218541723937e-05,1.4203177848355227e-06,1.5707963267948966,1.5270742081933091
1,2,156.23076923076923,2.9230769230769229,155.13725490196077,3.0,2,7.7791092004261771e-06,1.1689802591711443e-06,1.5707963267948966,-0.29343568371533157
1,3,248.28571428571428,2.4285714285714284,250.11111111111111,2.8148148148148149,3,3.9560427130372433e-06,2.2605958360212819e-06,1.5707963267948966,-2.819842099193151
1,4,nan,nan,921.0,3.9591836734693877,4,0.0,0.0,0.0,0.0
1,5,934.28571428571433,5.4285714285714288,932.95774647887322,4.253521126760563,5,1.5044106091831772e-06,5.7508313375489812e-07,1.5707963267948966,0.76434864126039381
1,6,321.10000000000002,4.9000000000000004,320.55102040816325,4.4285714285714288,6,6.2281722012831244e-06,1.3914708235544977e-06,1.5707963267948966,-0.35877067027057219
1,7,18.578616352201259,8.0691823899371062,19.800000000000001,8.1999999999999993,7,2.426184481009841e-05,3.761627841651139e-06,1.5707963267948966,-2.6623060459953876
1,8,456.0,5.0,458.13043478260869,6.6086956521739131,8,1.49273040259014e-06,5.2128406829263644e-07,1.5707963267948966,-2.2142974355881808
1,9,845.0,5.0,846.61290322580646,4.806451612903226,9,4.9222651268205333e-07,1.9921551144761006e-07,1.5707963267948966,3.0890095919788529
1,10,896.5,5.1923076923076925,899.07070707070704,7.8989898989898988,10,4.0074198911286366e-06,2.3528388989483428e-06,1.5707963267948966,-2.2982882849442379
1,11,984.89473684210532,9.6842105263157894,983.5,7.609375,11,4.2915999074466527e-06,1.3149145405657148e-06,1.5707963267948966,1.4258532325163618
1,12,111.76923076923077,9.5769230769230766,110.97297297297297,7.9729729729729728,12,1.0722555924911757e-05,2.6288786673439311e-06,1.5707963267948966,1.3258176636680326
1,13,138.05555555555554,9.3055555555555554,138.32173913043479,10.678260869565218,13,4.7767372882884479e-06,7.6100481204430468e-07,1.5707963267948966,-2.761086276477426
1,14,247.32558139534885,8.6511627906976738,246.84615384615384,7.3076923076923075,14,1.565027886476272e-05,5.105748096250992e-06,1.5707963267948966,0.75092906239794033
1,15,628.0,5.0,628.79999999999995,5.5,15,1.5259021893143653e-06,6.8240420446453481e-07,1.5707963267948966,-2.3561944901923448
1,16,149.09090909090909,10.109090909090909,148.61052631578949,11.873684210526315,16,8.8341705697147471e-06,1.2898286883243501e-06,1.5707963267948966,-1.3033142659641552
1,17,339.9375,10.25,338.5,8.2972972972972965,17,6.5984959537918501e-06,2.6441660030708273e-06,1.5707963267948966,1.1760052070951352
1,18,450.33333333333331,13.181818181818182,451.26612903225805,12.637096774193548,18,8.1217374592538796e-06,1.1245643671369278e-06,1.5707963267948966,2.0107307863905093
1,19,151.44776119402985,8.4626865671641784,152.71428571428572,8.6666666666666661,19,4.8683546040029755e-05,1.7448061763748419e-05,1.5707963267948966,2.7413363654499219
1,20,320.87096774193549,9.2903225806451619,318.13194444444446,11.229166666666666,20,9.113026963960794e-06,2.2357750839432247e-06,1.5707963267948966,-0.53308018251102118
1,21,5.7954545454545459,10.681818181818182,4.7454545454545451,10.727272727272727,21,1.2207217514514923e-05,3.1458813511563555e-06,1.5707963267948966,-0.8773734684244785
1,22,240.36363636363637,11.199999999999999,239.90909090909091,14.056818181818182,22,9.5368886832147837e-06,2.9664648955062582e-06,1.5707963267948966,-1.6700950656161306
1,23,76.285714285714292,9.5396825396825395,76.1875,9.6875,23,6.0082398704253137e-05,1.4557428777485071e-05,1.5707963267948966,-1.0153025915293532
1,24,196.76190476190476,10.785714285714286,194.04950495049505,11.900990099009901,24,1.2690671673505613e-05,5.2593198899184948e-06,1.5707963267948966,-0.41421794075867441
1,25,206.57142857142858,16.408163265306122,208.01754385964912,14.508771929824562,25,6.5587023926670094e-06,2.2403412525219067e-06,1.5707963267948966,2.694725537199353
1,26,279.14963503649636,16.255474452554743,279.22151898734177,16.094936708860761,26,2.6365272005241884e-05,4.1067195244136359e-06,1.5707963267948966,-3.1337188005656924
1,27,343.70779220779218,13.844155844155845,345.13131313131311,14.242424242424242,27,2.373625627822346e-05,6.8833660927489366e-06,1.5707963267948966,-2.7504585235573216
1,28,415.5,9.5,414.19999999999999,9.6666666666666661,28,2.0345362524191538e-06,1.438634380655449e-06,1.5707963267948966,-0.32175055439664219
1,29,41.0,9.0,36.294117647058826,9.5294117647058822,29,8.9758952312609726e-07,8.9758952312609726e-07,1.5707963267948966,-0.11065722117389565
1,30,43.676470588235297,14.411764705882353,43.048780487804876,13.341463414634147,30,1.2653823033338639e-05,2.4859969891983675e-06,1.5707963267948966,1.9117752802912458
1,31,55.722222222222221,11.722222222222221,57.166666666666664,11.527777777777779,31,7.6295109465718269e-06,3.9823156331743433e-06,1.5707963267948966,3.1130289957510326
1,32,642.0,10.333333333333334,640.60000000000002,10.6,32,2.0345362524191538e-06,1.5164537876989665e-06,1.5707963267948966,0.32175055439664224
1,33,862.60000000000002,11.4,861.27777777777783,12.592592592592593,33,1.4128723975133013e-06,6.4215841991727105e-07,1.5707963267948966,-0.60228734613496437
1,34,966.67272727272723,11.981818181818182,966.82758620689651,11.758620689655173,34,2.8939524280100032e-05,2.2537903605247696e-06,1.5707963267948966,2.7960370730080508
1,35,21.554545454545455,19.463636363636365,22.688679245283019,17.462264150943398,35,1.5834834040054734e-05,5.4727217435542136e-06,1.5707963267948966,2.6022672447863728
1,36,37.0,16.925925925925927,34.57692307692308,14.596153846153847,36,3.9614768376430639e-06,1.7900849153464865e-06,1.5707963267948966,1.1581023581282708
1,37,181.14285714285714,12.285714285714286,181.33333333333334,11.75,37,8.9010961043337975e-06,2.6588926809707855e-06,1.5707963267948966,1.9756881130799875
1,38,266.97191011235952,16.578651685393258,266.17796610169489,16.627118644067796,38,2.301784658457263e-05,1.3929437461969391e-06,1.5707963267948966,0.16514867741462758
1,39,335.63272727272727,20.698181818181819,334.88492063492066,20.829365079365079,39,1.6288400354189058e-05,8.0930635219147602e-07,1.5707963267948966,-2.8089256750009244
